hit_acc,hit_name,hit_score,hit_bias,hit_pvalue,hit_evalue,n_domains,dom_bitscore,dom_bias,dom_ievalue,dom_cevalue,dom_aliL,dom_aliId,dom_aliSim,dom_hmm_from,dom_hmm_to,dom_hmm_acc,dom_hmm_name,dom_sq_from,dom_sq_to,dom_model_cov,dom_seq_cov,studies,assemblies,biomes,samples,extlink
MGYP006292347731,MGYP006292347731,60.9,0.3,-46.2816032551559,5.7e-12,1,59.6452941894531,0.29,1.4e-11,5.2e-17,244,0.262295081967213,0.754098360655738,27,148,PF01083.29,Cutinase,15,182,122,168,ERP138845|https://www.ebi.ac.uk/metagenomics/studies/ERP138845,ERZ11848521|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ11848521,114,138845,https://www.ebi.ac.uk/metagenomics/proteins/MGYP006292347731
MGYP001124474801,MGYP001124474801,60.9,0.0,-46.2758189437513,5.7e-12,1,60.2616195678711,0.00,8.8e-12,3.3e-17,248,0.252032520325203,0.75609756097561,26,148,PF01083.29,Cutinase,18,186,123,169,ERP111651|https://www.ebi.ac.uk/metagenomics/studies/ERP111651,ERZ778040|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ778040,158;4,111651,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001124474801
MGYP003252013817,MGYP003252013817,60.9,0.0,-46.2658987417762,5.8e-12,1,60.0642890930176,0.03,1.0e-11,3.8e-17,778,0.386792452830189,0.726415094339623,67,172,PF01083.29,Cutinase,645,777,106,133,ERP126430|https://www.ebi.ac.uk/metagenomics/studies/ERP126430,ERZ1714335|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1714335,80,126430,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003252013817
MGYP005982927135,MGYP005982927135,60.8,0.2,-46.2512868805042,5.9e-12,2,60.8347778320312,0.19,5.9e-12,2.2e-17,690,0.275,0.683333333333333,32,151,PF01083.29,Cutinase,167,333,120,167,ERP138399|https://www.ebi.ac.uk/metagenomics/studies/ERP138399,ERZ11460595|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ11460595,410,138399,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005982927135
MGYP001005025331,MGYP001005025331,60.8,0.0,-46.2511573809952,5.9e-12,2,54.0701141357422,0.00,7.0e-10,2.7e-15,217,0.328571428571429,0.757142857142857,53,122,PF01083.29,Cutinase,132,201,70,70,ERP110969|https://www.ebi.ac.uk/metagenomics/studies/ERP110969,ERZ724541|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ724541,62,110969,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001005025331
MGYP002720818375,MGYP002720818375,60.8,0.4,-46.2306991564705,6.0e-12,2,60.0542945861816,0.10,1.0e-11,3.9e-17,280,0.305555555555556,0.722222222222222,41,148,PF01083.29,Cutinase,84,215,108,132,ERP116514|https://www.ebi.ac.uk/metagenomics/studies/ERP116514,ERZ1031824|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1031824,353;401,116514,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002720818375
MGYP002477662751,MGYP002477662751,60.7,0.1,-46.1864130222793,6.3e-12,1,60.585994720459,0.06,7.0e-12,2.7e-17,175,0.20979020979021,0.657342657342657,29,171,PF01083.29,Cutinase,5,172,143,168,ERP112568|https://www.ebi.ac.uk/metagenomics/studies/ERP112568,ERZ794949|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ794949,33;401,112568,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002477662751
MGYP003417890860,MGYP003417890860,60.7,0.0,-46.1682480182275,6.4e-12,2,57.9498596191406,0.01,4.5e-11,1.7e-16,338,0.272727272727273,0.735537190082645,28,148,PF01083.29,Cutinase,110,276,121,167,ERP129176|https://www.ebi.ac.uk/metagenomics/studies/ERP129176,ERZ2227954|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2227954;ERZ2270386|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2270386;ERZ2270793|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2270793;ERZ2271310|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2271310;ERZ2271340|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2271340;ERZ2271464|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2271464;ERZ2271710|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2271710;ERZ2271726|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2271726;ERZ2272263|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2272263;ERZ2272274|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2272274,63;492,129176,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003417890860
MGYP001806358777,MGYP001806358777,60.7,0.1,-46.1641229192828,6.4e-12,2,58.7953720092773,0.09,2.5e-11,9.4e-17,339,0.25,0.758064516129032,25,148,PF01083.29,Cutinase,108,277,124,170,ERP127095|https://www.ebi.ac.uk/metagenomics/studies/ERP127095,ERZ1793602|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1793602,85,127095,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001806358777
MGYP001592255135,MGYP001592255135,60.7,0.2,-46.1418705869764,6.6e-12,1,60.2514762878418,0.24,8.9e-12,3.4e-17,178,0.260416666666667,0.75,54,149,PF01083.29,Cutinase,5,134,96,130,ERP119724|https://www.ebi.ac.uk/metagenomics/studies/ERP119724,ERZ1292645|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1292645,93,119724,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001592255135
MGYP002715962181,MGYP002715962181,60.7,0.0,-46.1327004029912,6.6e-12,1,60.1433181762695,0.01,9.6e-12,3.6e-17,228,0.237704918032787,0.762295081967213,27,148,PF01083.29,Cutinase,10,178,122,169,ERP116476|https://www.ebi.ac.uk/metagenomics/studies/ERP116476,ERZ1030084|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1030084,401,116476,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002715962181
MGYP005994328547,MGYP005994328547,60.7,0.3,-46.1268243627678,6.6e-12,2,58.4518013000488,0.47,3.2e-11,1.2e-16,658,0.275641025641026,0.724358974358974,9,164,PF01083.29,Cutinase,272,475,156,204,ERP137072|https://www.ebi.ac.uk/metagenomics/studies/ERP137072,ERZ8868625|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ8868625,132,137072,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005994328547
MGYP002653473909,MGYP002653473909,60.6,0.4,-46.1049767164272,6.8e-12,1,60.0430717468262,0.44,1.0e-11,3.9e-17,210,0.270491803278689,0.69672131147541,26,147,PF01083.29,Cutinase,41,184,122,144,ERP115473|https://www.ebi.ac.uk/metagenomics/studies/ERP115473,ERZ1023384|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1023384,401,115473,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002653473909
MGYP001010435623,MGYP001010435623,60.6,0.1,-46.0982103670789,6.8e-12,2,60.618335723877,0.06,6.8e-12,2.6e-17,521,0.329896907216495,0.731958762886598,53,149,PF01083.29,Cutinase,24,168,97,145,ERP111281|https://www.ebi.ac.uk/metagenomics/studies/ERP111281,ERZ773189|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ773189,356,111281,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001010435623
MGYP002149368616,MGYP002149368616,60.6,0.0,-46.0921616608434,6.9e-12,1,60.0708694458008,0.01,1.0e-11,3.8e-17,191,0.396825396825397,0.825396825396825,59,121,PF01083.29,Cutinase,7,79,63,73,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650289|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650289,18,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002149368616
MGYP002141357001,MGYP002141357001,60.6,0.0,-46.0920024843635,6.9e-12,1,60.2733764648438,0.04,8.7e-12,3.3e-17,143,0.419753086419753,0.765432098765432,19,99,PF01083.29,Cutinase,1,85,81,85,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650243|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650243,18,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002141357001
MGYP000578171858,MGYP000578171858,60.6,0.0,-46.0766325113822,7.0e-12,2,57.5648345947266,0.00,5.9e-11,2.3e-16,716,0.314465408805031,0.691823899371069,2,160,PF01083.29,Cutinase,36,257,159,222,ERP111281|https://www.ebi.ac.uk/metagenomics/studies/ERP111281,ERZ772754|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ772754;ERZ772813|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ772813,356,111281,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000578171858
MGYP003382746195,MGYP003382746195,60.6,0.1,-46.0707160025622,7.0e-12,1,60.1443290710449,0.09,9.6e-12,3.6e-17,199,0.316546762589928,0.697841726618705,11,149,PF01083.29,Cutinase,7,194,139,188,ERP127957|https://www.ebi.ac.uk/metagenomics/studies/ERP127957,ERZ1764622|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1764622,72,127957,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003382746195
MGYP005829393729,MGYP005829393729,60.6,0.1,-46.0671736514082,7.1e-12,1,59.3627433776855,0.08,1.7e-11,6.3e-17,190,0.311475409836066,0.704918032786885,1,122,PF01083.29,Cutinase,35,176,122,142,ERP136868|https://www.ebi.ac.uk/metagenomics/studies/ERP136868,ERZ10545954|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545954,54,136868,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005829393729
MGYP002716454076,MGYP002716454076,60.6,0.0,-46.0669847979574,7.1e-12,1,59.4852485656738,0.04,1.5e-11,5.8e-17,422,0.335616438356164,0.671232876712329,2,147,PF01083.29,Cutinase,30,250,146,221,ERP116476|https://www.ebi.ac.uk/metagenomics/studies/ERP116476,ERZ1030106|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1030106,401,116476,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002716454076
MGYP005990083737,MGYP005990083737,60.6,0.4,-46.0625278565207,7.1e-12,3,60.5678825378418,0.41,7.1e-12,2.7e-17,543,0.322314049586777,0.735537190082645,31,151,PF01083.29,Cutinase,99,273,121,175,ERP137072|https://www.ebi.ac.uk/metagenomics/studies/ERP137072,ERZ8868561|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ8868561,132,137072,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005990083737
MGYP005985962435,MGYP005985962435,60.5,0.2,-46.0306925605441,7.3e-12,1,59.2457962036133,0.21,1.8e-11,6.9e-17,559,0.322033898305085,0.669491525423729,38,155,PF01083.29,Cutinase,110,273,118,164,ERP137072|https://www.ebi.ac.uk/metagenomics/studies/ERP137072,ERZ8868305|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ8868305;ERZ8868561|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ8868561,132,137072,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005985962435
MGYP002653516776,MGYP002653516776,60.5,0.1,-45.9988815457254,7.6e-12,1,59.6650352478027,0.08,1.3e-11,5.1e-17,341,0.233870967741935,0.774193548387097,25,148,PF01083.29,Cutinase,121,291,124,171,ERP115473|https://www.ebi.ac.uk/metagenomics/studies/ERP115473,ERZ1023250|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1023250,353;405;401,115473,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002653516776
MGYP003542867273,MGYP003542867273,60.5,0.7,-45.9945379163591,7.6e-12,1,59.5950546264648,0.67,1.4e-11,5.4e-17,202,0.3,0.7,18,147,PF01083.29,Cutinase,22,191,130,170,ERP129176|https://www.ebi.ac.uk/metagenomics/studies/ERP129176,ERZ2272639|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2272639,492,129176,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003542867273
MGYP001233696420,MGYP001233696420,60.4,0.1,-45.9719537415608,7.8e-12,2,58.209846496582,0.02,3.8e-11,1.4e-16,659,0.284615384615385,0.684615384615385,24,153,PF01083.29,Cutinase,61,209,130,149,ERP112600|https://www.ebi.ac.uk/metagenomics/studies/ERP112600,ERZ795039|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795039,4;492,112600,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001233696420
MGYP002758635659,MGYP002758635659,60.4,2.9,-45.9547923587042,7.9e-12,2,59.1016044616699,2.10,2.0e-11,7.6e-17,675,0.389473684210526,0.747368421052632,53,147,PF01083.29,Cutinase,145,288,95,144,ERP116514|https://www.ebi.ac.uk/metagenomics/studies/ERP116514,ERZ1035785|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1035785,401,116514,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002758635659
MGYP001989749443,MGYP001989749443,60.4,0.0,-45.954471307838,7.9e-12,2,59.2094345092773,0.01,1.9e-11,7.0e-17,520,0.260162601626016,0.772357723577236,26,148,PF01083.29,Cutinase,91,259,123,169,ERP104174|https://www.ebi.ac.uk/metagenomics/studies/ERP104174,ERZ840587|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ840587,63;86;401;158;132,104174,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001989749443
MGYP001455804465,MGYP001455804465,60.4,0.0,-45.9522428371196,7.9e-12,1,59.5953712463379,0.02,1.4e-11,5.4e-17,369,0.316239316239316,0.658119658119658,34,150,PF01083.29,Cutinase,74,234,117,161,ERP112600|https://www.ebi.ac.uk/metagenomics/studies/ERP112600,ERZ795039|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795039,4,112600,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001455804465
MGYP001557006259,MGYP001557006259,60.4,0.0,-45.9485116325149,7.9e-12,1,60.1895484924316,0.00,9.3e-12,3.5e-17,91,0.391891891891892,0.851351351351351,99,172,PF01083.29,Cutinase,6,82,74,77,ERP123564|https://www.ebi.ac.uk/metagenomics/studies/ERP123564,ERZ1505404|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1505404,476,123564,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001557006259
MGYP000974933376,MGYP000974933376,60.4,0.0,-45.9392038553014,8.0e-12,2,56.2374610900879,0.00,1.5e-10,5.8e-16,718,0.308176100628931,0.685534591194969,2,160,PF01083.29,Cutinase,36,257,159,222,ERP111281|https://www.ebi.ac.uk/metagenomics/studies/ERP111281,ERZ772778|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ772778,356,111281,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000974933376
MGYP003739893117,MGYP003739893117,60.4,0.1,-45.9297180162629,8.1e-12,1,60.2393913269043,0.11,8.9e-12,3.4e-17,144,0.327102803738318,0.682242990654206,66,172,PF01083.29,Cutinase,4,139,107,136,ERP111155|https://www.ebi.ac.uk/metagenomics/studies/ERP111155,ERZ761572|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ761572,466,111155,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003739893117
MGYP000876776987,MGYP000876776987,60.3,0.0,-45.8986246445569,8.4e-12,2,53.016529083252,0.00,1.5e-09,5.6e-15,814,0.357894736842105,0.684210526315789,56,150,PF01083.29,Cutinase,143,269,95,127,ERP111281|https://www.ebi.ac.uk/metagenomics/studies/ERP111281,ERZ772778|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ772778,353;363;356;369,111281,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000876776987
MGYP005752639763,MGYP005752639763,60.3,0.1,-45.8970679525418,8.4e-12,1,59.0984001159668,0.09,2.0e-11,7.6e-17,575,0.299145299145299,0.683760683760684,34,150,PF01083.29,Cutinase,108,269,117,162,ERP132525|https://www.ebi.ac.uk/metagenomics/studies/ERP132525,ERZ4891813|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ4891813,40,132525,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005752639763
MGYP002759339803,MGYP002759339803,60.3,0.0,-45.8899670627952,8.4e-12,1,59.7126388549805,0.03,1.3e-11,4.9e-17,293,0.285714285714286,0.661654135338346,18,150,PF01083.29,Cutinase,43,198,133,156,ERP116514|https://www.ebi.ac.uk/metagenomics/studies/ERP116514,ERZ1036380|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1036380,401,116514,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002759339803
MGYP001035653241,MGYP001035653241,60.3,0.4,-45.8740089462103,8.6e-12,1,59.5867767333984,0.38,1.4e-11,5.4e-17,346,0.319327731092437,0.747899159663866,31,149,PF01083.29,Cutinase,73,216,119,144,ERP112199|https://www.ebi.ac.uk/metagenomics/studies/ERP112199,ERZ781402|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ781402,62,112199,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001035653241
MGYP001579344320,MGYP001579344320,60.3,0.0,-45.8521963726534,8.8e-12,1,59.9588432312012,0.00,1.1e-11,4.1e-17,194,0.307017543859649,0.62280701754386,34,147,PF01083.29,Cutinase,11,148,114,138,ERP119724|https://www.ebi.ac.uk/metagenomics/studies/ERP119724,ERZ1292636|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1292636,93,119724,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001579344320
MGYP002714244433,MGYP002714244433,60.3,0.2,-45.8430180949489,8.8e-12,2,60.2575073242188,0.24,8.8e-12,3.4e-17,1296,0.285714285714286,0.700680272108844,2,148,PF01083.29,Cutinase,37,263,147,227,ERP116476|https://www.ebi.ac.uk/metagenomics/studies/ERP116476,ERZ1029946|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1029946;ERZ1029978|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1029978,401;356,116476,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002714244433
MGYP000961307155,MGYP000961307155,60.3,0.0,-45.8421439732628,8.8e-12,1,59.9682655334473,0.01,1.1e-11,4.1e-17,153,0.25,0.732758620689655,56,171,PF01083.29,Cutinase,15,148,116,134,ERP111155|https://www.ebi.ac.uk/metagenomics/studies/ERP111155,ERZ761572|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ761572,466,111155,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000961307155
MGYP001585879781,MGYP001585879781,60.3,0.1,-45.8419524219057,8.8e-12,1,60.1646537780762,0.10,9.4e-12,3.6e-17,85,0.338028169014085,0.901408450704225,102,172,PF01083.29,Cutinase,14,84,71,71,ERP122737|https://www.ebi.ac.uk/metagenomics/studies/ERP122737,ERZ1463035|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1463035,356,122737,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001585879781
MGYP001131190457,MGYP001131190457,60.2,3.8,-45.8247802474233,9.0e-12,1,59.0108299255371,3.77,2.1e-11,8.1e-17,432,0.328,0.728,24,148,PF01083.29,Cutinase,87,267,125,181,ERP111651|https://www.ebi.ac.uk/metagenomics/studies/ERP111651,ERZ778040|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ778040,4,111651,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001131190457
MGYP000950642021,MGYP000950642021,60.2,0.0,-45.8099012934139,9.1e-12,1,59.2839202880859,0.04,1.8e-11,6.7e-17,339,0.260162601626016,0.75609756097561,26,148,PF01083.29,Cutinase,109,277,123,169,ERP110969|https://www.ebi.ac.uk/metagenomics/studies/ERP110969;ERP112669|https://www.ebi.ac.uk/metagenomics/studies/ERP112669,ERZ724532|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ724532;ERZ724534|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ724534;ERZ724544|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ724544;ERZ724553|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ724553;ERZ795111|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795111,63;18;62;80;89,112669;110969,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000950642021
MGYP001114624465,MGYP001114624465,60.2,0.0,-45.8064938375819,9.2e-12,1,59.2623558044434,0.01,1.8e-11,6.8e-17,436,0.302521008403361,0.680672268907563,54,172,PF01083.29,Cutinase,52,210,119,159,ERP112123|https://www.ebi.ac.uk/metagenomics/studies/ERP112123,ERZ781216|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ781216,421,112123,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001114624465
MGYP000601703242,MGYP000601703242,60.1,0.1,-45.7600898468363,9.6e-12,2,56.283016204834,0.01,1.5e-10,5.6e-16,718,0.308176100628931,0.685534591194969,2,160,PF01083.29,Cutinase,35,259,159,225,ERP116544|https://www.ebi.ac.uk/metagenomics/studies/ERP116544;ERP129916|https://www.ebi.ac.uk/metagenomics/studies/ERP129916,ERZ1033987|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1033987;ERZ2610439|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2610439,363;369;30;353;301;356,116544;129916,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000601703242
MGYP003308195811,MGYP003308195811,60.1,0.0,-45.7595259843906,9.6e-12,1,56.3502883911133,0.04,1.4e-10,5.3e-16,219,0.313559322033898,0.720338983050847,2,119,PF01083.29,Cutinase,32,172,118,141,ERP128036|https://www.ebi.ac.uk/metagenomics/studies/ERP128036,ERZ1767633|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1767633,492,128036,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003308195811
MGYP001943832044,MGYP001943832044,60.1,1.0,-45.746522075356,9.7e-12,1,59.1872100830078,1.00,1.9e-11,7.2e-17,280,0.322834645669291,0.669291338582677,21,147,PF01083.29,Cutinase,50,239,127,190,ERP116532|https://www.ebi.ac.uk/metagenomics/studies/ERP116532,ERZ1031371|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1031371,401,116532,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001943832044
MGYP002714797956,MGYP002714797956,60.1,0.1,-45.7319425889613,9.9e-12,1,59.7599639892578,0.13,1.3e-11,4.8e-17,164,0.432432432432432,0.824324324324324,23,99,PF01083.29,Cutinase,53,126,77,74,ERP116476|https://www.ebi.ac.uk/metagenomics/studies/ERP116476,ERZ1029986|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1029986,401,116476,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002714797956
MGYP000943095190,MGYP000943095190,60.1,0.1,-45.7165941992316,1.0e-11,1,59.5665168762207,0.10,1.4e-11,5.5e-17,271,0.285714285714286,0.625850340136054,2,148,PF01083.29,Cutinase,32,201,147,170,ERP111033|https://www.ebi.ac.uk/metagenomics/studies/ERP111033,ERZ747220|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ747220,2;4,111033,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000943095190
MGYP000896513977,MGYP000896513977,60.1,0.0,-45.7140176985826,1.0e-11,1,59.8191337585449,0.00,1.2e-11,4.6e-17,106,0.407894736842105,0.815789473684211,1,79,PF01083.29,Cutinase,31,106,79,76,ERP111289|https://www.ebi.ac.uk/metagenomics/studies/ERP111289,ERZ773284|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ773284,63,111289,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000896513977
MGYP001025627055,MGYP001025627055,60.1,0.1,-45.7089537281972,1.0e-11,1,52.4362945556641,0.08,2.2e-09,8.5e-15,206,0.34453781512605,0.689075630252101,2,120,PF01083.29,Cutinase,31,175,119,145,ERP111837|https://www.ebi.ac.uk/metagenomics/studies/ERP111837,ERZ778496|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ778496,422,111837,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001025627055
MGYP001033194340,MGYP001033194340,60.1,0.0,-45.7003986668801,1.0e-11,1,59.3339996337891,0.03,1.7e-11,6.4e-17,264,0.254098360655738,0.680327868852459,26,147,PF01083.29,Cutinase,3,147,122,145,ERP112137|https://www.ebi.ac.uk/metagenomics/studies/ERP112137,ERZ781245|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ781245,54,112137,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001033194340
MGYP001439721073,MGYP001439721073,60.0,0.1,-45.6771535050042,1.0e-11,1,59.0299644470215,0.11,2.1e-11,8.0e-17,306,0.276422764227642,0.764227642276423,26,148,PF01083.29,Cutinase,76,244,123,169,ERP112613|https://www.ebi.ac.uk/metagenomics/studies/ERP112613,ERZ795053|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795053,63,112613,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001439721073
